id,relation,source,target
430833,r_dns_a,Domain_5c6d773cb00c965017f99b4c9ca811364d6719abcd55e5ccd04ff26d9d5541ba,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
430854,r_dns_a,Domain_594359994df1a762ce5260545bf94a21633593893562e248b9b7b562c4171a76,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
430874,r_dns_a,Domain_891e892442f88e3c36745072625efafdc98e23612f4f20a63cb2a3c95ca9922b,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
430897,r_dns_a,Domain_83ea059b9f5eeb584b21de44796c5d1e5cbb1378a1c5bc92a2c39e0c8f1ba90a,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
430922,r_dns_a,Domain_f732c9b1a068f892d979142cd47775f1e6aae1c710f39595fee8ff95d9407208,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
430944,r_dns_a,Domain_dfd9719e09c899d60ff4ee105c01b00e1da259943999ab29885494b6cb9eec8c,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
430966,r_dns_a,Domain_d178c51a814b99e60ea27e51d95bc25e43c10a216b73fe2f1e24161d10770163,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
430984,r_dns_a,Domain_2c4d7ff8e95787f5a0eb4888b0e7eedf4e348d21351759f954ed992ef6a93705,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431008,r_dns_a,Domain_010d6816721adb7a0ee522fba6cef5f32f25fffbe67f958116ff17d0ce175184,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431030,r_dns_a,Domain_dfa6612b1d24444f22228b17b95cb41711e6f383f6dd32e68bc490118a7b6914,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431052,r_dns_a,Domain_04631e67d1327850026fa6f5433677bc2641598dcc0a3e95de6ca946aabefd7c,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431075,r_dns_a,Domain_a9262cbafac1b308d854fe4c31279cc49b82d5383d351f0f826d1503f231c0d6,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431096,r_dns_a,Domain_84da54827b8a4dc1f66ef111b2c83a34764171bc166232bb6e8d6fb8c7da859a,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431120,r_dns_a,Domain_89ec266a196ae2ec83fe75d6151e96b64f8ff0eb63ff42b6babc322bbd9736f3,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431142,r_dns_a,Domain_d33c8c13bac001d591a3464fa920460f04036d9dc643f25f58056aadcf42f259,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431166,r_dns_a,Domain_2cf20b624a73ca874b44cfd3c44522e0118799e9575550a19310502620bfd4a1,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431187,r_dns_a,Domain_4f4b4fabd58989f2f78821a888c7eb574f0b61b8c0212359a8e1eb827d2b539d,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431207,r_dns_a,Domain_7860753d0de3ab2c47e71b080e4566ba87fbb676a23e742b623fd93dd11e701a,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431228,r_dns_a,Domain_b9a00dd3afff657f28878d705aea9cc3c66ca99e0318cab77006ab9a66736cb9,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431249,r_dns_a,Domain_665123cb6966e476a224a20f16669a38628579fc7347c1f6ae37a8f245123c70,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431273,r_dns_a,Domain_cdc861ff902c2d9d7201d85c5c70074c3a2bbab7373c8388e64cb1d43c17d7db,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431294,r_dns_a,Domain_35059c3903ba027ebf863b45be28f6e03eb848b0d838ca4964d48095ee0873ef,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431318,r_dns_a,Domain_216a530f2e06c07d793815dc11affceba0ae06bacf62a74ac5972ab1bb30e07c,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431340,r_dns_a,Domain_85f224d71faf4ce8754241095fdd0fdf81ccc1d69c23d595aebe524f07b89955,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431360,r_dns_a,Domain_675d7101007783778a2b712684dda9f9c73e9fbfead6ccb7f469a0919d1eef6f,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431383,r_dns_a,Domain_11fa95a7306863a2e0727d6b50d08c26a89d673fbea11195406ed5f09d11534f,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431410,r_dns_a,Domain_8a674afac3efa3d3d122fb6c7789035a30a1aba1cbe4f74f630ab06a30b0b346,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431432,r_dns_a,Domain_f05210663799decfe58dc94d55356c6dd0bc5fcc9a116f55cc99a5a6a00a0329,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
431455,r_dns_a,Domain_d462343779910662aba23af8e3e19aa889f6f50e98519592ca9dbbbf6d8924a3,IP_4723a1321e964eb44f8e8c9f634c07984f07ef1d4fea5b848c57611066ef0db1
438518,r_dns_a,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75,IP_3a234d9df7e163676323735869f9b4f3350b5403397c55f42f90d435f5dae671
449500,r_dns_a,Domain_7a839f406f625b4ff5c3f513145837ad14dabc3be13b7b2b819b6ccd0fd625ac,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
449511,r_cname,Domain_7a839f406f625b4ff5c3f513145837ad14dabc3be13b7b2b819b6ccd0fd625ac,Domain_5faa4ab5ad110aac4a334766d3c7ae7b0aa7769669d3f01fd4b470f92319bd77
450542,r_dns_a,Domain_f70cc6bc0e9cadfb844c98af964b916744ff291c65e6cc2d64f9b145e1d3b4c6,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
450972,r_dns_a,Domain_11deb9a3601abe68ebb145e374792c0c33c58735cc8ecfd7a0e0c5bd8b624e5b,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
451141,r_dns_a,Domain_1f3f7b76ba59f61cd12ab2ff554dcb4b3b21a4e4ccaf044b697b44f93a73f817,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
451149,r_cname,Domain_1f3f7b76ba59f61cd12ab2ff554dcb4b3b21a4e4ccaf044b697b44f93a73f817,Domain_0d952951cc226cbced73df365716a8faaab651cd33b52f8ba8e38638f931cd96
451846,r_cname,Domain_7fa17894077536329817afac1018ff6b3f926721b02a3ed1d6947cb0088c5dc6,Domain_5bf1281c1c4a0d5350100e0c255960508ae85dd561d6bc5d102c59b88d6d8d60
452093,r_dns_a,Domain_7b25cd21c795e882d264986f6dfcbff6736631ce8db714aa26fcf58784e88f52,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
452956,r_dns_a,Domain_1330c456c823cd01f002ef9678425a8ce9769a0dc90db455e70ef6c1e9a6142a,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
452973,r_cname,Domain_1330c456c823cd01f002ef9678425a8ce9769a0dc90db455e70ef6c1e9a6142a,Domain_8b41fa24ba8e4acef244a40415e8748100e795e1c344078ca2f89a2365594e25
452982,r_cert,Domain_1330c456c823cd01f002ef9678425a8ce9769a0dc90db455e70ef6c1e9a6142a,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
453385,r_cname,Domain_5a61529c2decb59c12bd5199fe5b757e50e7485ca1d70de723f37c38929a5d90,Domain_5006e400777d518d9d88dd49358c1c0eab6f78d4c587c051f60da596efaca6a5
453625,r_cname,Domain_2384c119e83ee4653a16269c54833d0bdc7a83cf500c8407f6c7f0a9494260d6,Domain_e750a28fb53ab137d5491c0fb4261a18eddbdcc8dfca16b58f5af2758db28869
457059,r_cert,Domain_ba4a5426de616eb691b2177801e6c5591e346fc201807e0144e31ec1443c8a66,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
458322,r_cname,Domain_35993ddcf0fc04077c271ed58cc7e63bd81ab6b8cf9d893c7e9fe166cc592f00,Domain_dec635f86b7c083bc91f33eebb99972e062368540b5b294e19a35460e44892a4
458333,r_cert,Domain_35993ddcf0fc04077c271ed58cc7e63bd81ab6b8cf9d893c7e9fe166cc592f00,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
459235,r_subdomain,Domain_f71a00b309cb10197988a9984ec92b11179c61432e3c673e4052892a7d52d3f5,Domain_1f99192e623bd71833dff43602c689b0e757250f8a13224fa64473e24ea9e86a
459258,r_cname,Domain_f71a00b309cb10197988a9984ec92b11179c61432e3c673e4052892a7d52d3f5,Domain_9671c0e605fb9b2544a2288d59a82369b3218e2a23f3eaa9c726a12627d6590d
459268,r_cert,Domain_f71a00b309cb10197988a9984ec92b11179c61432e3c673e4052892a7d52d3f5,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
459352,r_subdomain,Domain_5b6302f47de7f9a8cc15bbb9e3bcd6cd60cbc0ad645e482be4a4f77953949ad8,Domain_5524ce31129787ec82d58950b6730e017b9f4daa07eb48ee4ecf012f2890c4a1
459381,r_cname,Domain_5b6302f47de7f9a8cc15bbb9e3bcd6cd60cbc0ad645e482be4a4f77953949ad8,Domain_28d08ca074479acf1949c6ee4ec4fc4f5b3f863e6cbf2573a8d49aa70b29be0e
459400,r_whois_email,Domain_5b6302f47de7f9a8cc15bbb9e3bcd6cd60cbc0ad645e482be4a4f77953949ad8,Whois_Email_c9c7ea7cb52bbdd14ec2956be0d3f72dac6f38d88b2724043e69bbed516bb355
459404,r_subdomain,Domain_6a5e67a534a9563a753a0fe4abdc6d2fea7401d2b7c1443a34b95ae137847822,Domain_54076fc901a9220d6ca4d39d10ac55817d98a8bfa3431da85cbc5b9d74c3ecee
459419,r_whois_name,Domain_5b6302f47de7f9a8cc15bbb9e3bcd6cd60cbc0ad645e482be4a4f77953949ad8,Whois_Name_e14e3dda5d38126e9a7a18af5acf83b99f87538ecd8e256671521e1c0c7c52bf
459430,r_cert,Domain_5b6302f47de7f9a8cc15bbb9e3bcd6cd60cbc0ad645e482be4a4f77953949ad8,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
459456,r_subdomain,Domain_90174508419d83cbd6b8070a47a2e35fb0bb09639df23e4fbfa678011ecaa3a7,Domain_6d0015741fcab1bbffb07140548753277ca80231f79e7d09c97be3caba5c1361
459504,r_subdomain,Domain_b90a7d7165d563fe5dbf58196c2231a3c5cb9d77594e9518380c9eae8d7e379f,Domain_0a6131045e62be7d722bc722ac29e189ebeb6b923130847d98e1a893cdfad3d0
459524,r_subdomain,Domain_285327e3bc17ee0ecbfe0128e57c1f89b1707b997f11fe4b6ea89130817d2dab,Domain_ba5be68fc3a09facf97aa709972ed91e2c574a532d13f1981edea8770d0fd801
459526,r_subdomain,Domain_ea74178e95e984c1eb8092efd526ee8b99d816b8c5c78e4dd67cafad4e788656,Domain_eb1db69a9953c71f353167c08c07a3939270a976cf54c31aa2a28f29baa7a7d6
459537,r_subdomain,Domain_285327e3bc17ee0ecbfe0128e57c1f89b1707b997f11fe4b6ea89130817d2dab,Domain_8eaf2d1fa6ff640a82071fe41514810f3e37dc1a507bc001404eb93bb1e1b378
459566,r_cname,Domain_285327e3bc17ee0ecbfe0128e57c1f89b1707b997f11fe4b6ea89130817d2dab,Domain_d245fed6b5147a5c3741d26560f9bcb4845389f476429e19958ddb216aef1e66
459578,r_subdomain,Domain_fd8c06d160a8fb02be211cafe9660f8b8a9ad931a46b846b21b13a149a8f1a2f,Domain_a7a932832e2dcf9077d00a84d8205b679e5b0ba8e86673d76ff04c8ac4fad8f0
459580,r_cert,Domain_285327e3bc17ee0ecbfe0128e57c1f89b1707b997f11fe4b6ea89130817d2dab,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
459641,r_subdomain,Domain_edf90c57a955e0581446a935443c1840baa47ce904443da31d0b005e78dc7dec,Domain_e492cd186514b287e32b15b81b36e70867e4e35d2494c2bb789db086f83e568f
459682,r_subdomain,Domain_bbe03607681faa76638abaea6975858bef27c02b42b80f0a246c030c5f1b0cad,Domain_cc3fd87935af929e1f889806ee377757dab2d7f30486204b16ee03346c7c28d9
459715,r_subdomain,Domain_a078e24fcd052497818492cd60282086a26d435ca98e309abb95ab3677fefde4,Domain_0d09fa8e9468fb41ab5cd46dd38809407810e19bd7dd124fc999751dc2b04cc3
459764,r_subdomain,Domain_c2993d390f5cc7349b6e5ed1edf82253d27295f465235cf42f76624856ddf899,Domain_df096b57d25281a77b5aef795397ab2f0893369adcd2b0463c7064d9c5cd1431
459814,r_subdomain,Domain_7c2b003a8e1498d3ee20307ee563453af431b65addbd759c155cc8a1227879c7,Domain_37e72368e2d5f60aa4eaf0b56fad59abb538a1c98fa94e3c03837c7447a8e6c5
459833,r_whois_name,Domain_7c2b003a8e1498d3ee20307ee563453af431b65addbd759c155cc8a1227879c7,Whois_Name_7087fe680a421d5d95f193d7e318e7c542859c84d00251b619c962b64eeae976
459840,r_whois_phone,Domain_7c2b003a8e1498d3ee20307ee563453af431b65addbd759c155cc8a1227879c7,Whois_Phone_a90f1b5b16bbef360811f43fbe6d91cc99de63bbbd8108641be001e9f17db097
459854,r_subdomain,Domain_206c1851cc5a0d00de5284defa49cf5b53ba5d12d4681589184b45559931e6f4,Domain_d7940d8d479865eaa0aea3026323fcf739687ff4513d305802df25388eabe26b
459893,r_subdomain,Domain_5ea2038085ad3f2e46e1fa3b401cf03638d559a540436d6c8ec5ce5fa28bfd93,Domain_2616283b7b613d52388c4a40733d8babe4d79a2cab508d04fec92c2ac75aec2a
459942,r_subdomain,Domain_a90ffbccffb50ebdf5bbbcd93abc4400e8cf45798c817fba52176ecf7c67d985,Domain_c4397497ab680db4ee8216542a025889e440f1bf96c08fc5f2993b2a9c760168
460110,r_subdomain,Domain_6de021505a46acba21fc78ef4ef6956bd87ba3a8a0fb7aa25513a86fa979891b,Domain_fee7373818a745e122524315723cdc1a6cb246e0d7cc0d2685eb149ad0ff6786
460131,r_whois_name,Domain_6de021505a46acba21fc78ef4ef6956bd87ba3a8a0fb7aa25513a86fa979891b,Whois_Name_7087fe680a421d5d95f193d7e318e7c542859c84d00251b619c962b64eeae976
460140,r_whois_phone,Domain_6de021505a46acba21fc78ef4ef6956bd87ba3a8a0fb7aa25513a86fa979891b,Whois_Phone_a90f1b5b16bbef360811f43fbe6d91cc99de63bbbd8108641be001e9f17db097
460151,r_whois_email,Domain_6de021505a46acba21fc78ef4ef6956bd87ba3a8a0fb7aa25513a86fa979891b,Whois_Email_70f7eadc66a80e1a464d86c51b53de341662ba1b229f643486c8180f9e4d9d6c
460153,r_subdomain,Domain_f2f815811bd4e8649cea57a0b100bde8d698b4793f21129f0384fda7d42d710e,Domain_0d408191af40c8f3ce9be051708d1290461e31400d986d11d24f477c0eea9adf
460211,r_subdomain,Domain_a9efa5abdf5accb6a74ec2375996022f1a24ad190bf11e9067e055354b8aee41,Domain_8c1af1b05f20af860f0d4370cb95921e4b49caf7d70dac69235e79645c8b82e6
460249,r_subdomain,Domain_24893690874c677706e90178016068024212d6430ed2c32001d4be9cdbedecbc,Domain_481c2ce0346c89bdb50f71ffc0eccd09e620e38c4df1fbe5632449349c68d272
460338,r_subdomain,Domain_4ac4a46c40060db82d375f37c5754e1412c5891191ca9671a8e712873c4e65fc,Domain_d12261adb9d8b6c92f9b1631e71f650b2a3f76f301e2f405073c6902474c236d
460889,r_subdomain,Domain_70b59b5bfa165b319565885b3c4abba8e150a9ec5b6e7cd7124cf86f7c54dcbe,Domain_e0da0137ae14ae316fdf0e87d1e570d9ab290239977fd81d481f2f5b69eb3b60
460910,r_whois_name,Domain_70b59b5bfa165b319565885b3c4abba8e150a9ec5b6e7cd7124cf86f7c54dcbe,Whois_Name_f3089739ee068dcfc44cbbf9c6da8c45336ca1e348d434742bf7d4d1dd39bf84
460922,r_whois_phone,Domain_70b59b5bfa165b319565885b3c4abba8e150a9ec5b6e7cd7124cf86f7c54dcbe,Whois_Phone_4d00a6e7dfe0d9924254378a797dc295d6498df98db72738f75ac2dc8ac05ece
460936,r_whois_email,Domain_70b59b5bfa165b319565885b3c4abba8e150a9ec5b6e7cd7124cf86f7c54dcbe,Whois_Email_70f7eadc66a80e1a464d86c51b53de341662ba1b229f643486c8180f9e4d9d6c
486442,r_dns_a,Domain_cecd82ef736e88bbcba8280c5698ab4e83e1f5ca0023b917442fd38f8b93e118,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
486500,r_dns_a,Domain_a3d5b79b711d9850c1b1ab22b7af8fde017350b3eb3b0647442982c24d43a01d,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
486572,r_dns_a,Domain_1f0bceb9fe6656a2bc76d8ed44d9ea1bb962d303cc53e1e5f27422ed13705ec8,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
486634,r_dns_a,Domain_d7e3830991cd8a1e7393c6d4908c82d75f9a5783c7a4751c4cf9225dd70ab641,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
486699,r_dns_a,Domain_7da173a2c3c17de58c24bf38a8df9860decdc1f805dad08c3ba176d24d1fdda1,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
486773,r_dns_a,Domain_ec7e5fdcf2ebff1d6de0aa5f86364878ca85d5f00f581cddc6027c4dc126ded0,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
486830,r_dns_a,Domain_b393e5a5ea4642cc33ac6807003fe73fc3f2cfd17d3a12d0f944bff6824e13d4,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
486914,r_dns_a,Domain_def0225efa109d84095f94b181723fe1ede891fab4825053a745808ff7177a16,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
486985,r_dns_a,Domain_b05d9527db4a7b166ef37dde90dffe4dfcd08a968806845002976fef8f01d7d1,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
487053,r_dns_a,Domain_c0a89f32039204eb718708781536e7174155d55cd1cd7ccd388580d23ce18ded,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
487291,r_dns_a,Domain_6aada3820811403add3d31aac3e8e6a65ea3bdda7238435705d12f65919ad622,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
487293,r_dns_a,Domain_1571a8d9928cf2bf7f8d7184f2b4ca94d41cbb31db8db1f8bc9034782954fef4,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
487296,r_dns_a,Domain_92fe3473538090971252979164c46c6039121ac7aea65f76d0fc27c33f4bdcb2,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
487353,r_dns_a,Domain_9fb0be1b09aae696eb95aa410d6a7a9fe3a99c07aae470b0b13c58586423fe36,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
487425,r_dns_a,Domain_2d8870ab531af77ff48512c9e4249df05f336726c99bdd3e2783887865365b48,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
487500,r_dns_a,Domain_4b4717dad72dfa8b241cd15225a677b5aab040a8dfd9ff47f0f18d795fca7651,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
487571,r_dns_a,Domain_eae267968c69e608d8d365d68ac980e0213edc07d1b480951b7b9cc8ae5cd1b4,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
487641,r_dns_a,Domain_6b23355ca0e63ec4168b04cb7ddab04f93d395b8b7986b40aaa611ee0e21b15e,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
487717,r_dns_a,Domain_c5beb41af2136c70c49fcc839de9a1388c80d649f1835bd309e404516327aa19,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
487772,r_dns_a,Domain_e468cc70a04dc7c08bbc9eebd4cc3a97b748a2d2832fb8f529377461f91c80dc,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
487840,r_dns_a,Domain_f5326cc001afc08d7d8f80743ebad0a22f86a27183bb88fcb2bac4ec82bcf55a,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
487914,r_dns_a,Domain_699134b9f4b32b8c437f3f228f86426a767b968d192d3b5adc45e9c43398c189,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
487978,r_dns_a,Domain_1806f1037f61e0dbb379933210722d29d4ffc9716f414baeb9ba71706e43fb77,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
488048,r_dns_a,Domain_f0d1e10201f828fe0c4dd774e9843b478141a986aeb77033b0160b8c00c85a6e,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
488100,r_dns_a,Domain_59824ca5d3abcb8384c5bee456a7d9749884e602eb09b33862a94d5f85ce2837,IP_f1828fb74716533602abf2078fb47100468a861706b94fe1e7b4b8aa3755b0cb
498440,r_dns_a,Domain_8e9fa53ecaea07ec0af0963100f24cd42fa1c9366822c217a5a74ea16c5ba520,IP_5e9c7c67ebe8d16a7c644fa530f5378163399d0a5a0bc0401cd3dae83a910efd
498454,r_cname,Domain_8e9fa53ecaea07ec0af0963100f24cd42fa1c9366822c217a5a74ea16c5ba520,Domain_4b3d8c4e4a7f2c4bfccc2e065836d45344e7e2abfba61f3816d088dcfbf994af
559315,r_dns_a,Domain_8071dd37fde543c3bb1daaab06490c3e0ca2972922bf38b7d115ea543aefc37e,IP_5e9c7c67ebe8d16a7c644fa530f5378163399d0a5a0bc0401cd3dae83a910efd
1509031,r_cert_chain,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34,Cert_a91593a45b6eceaae2a0478cc243543184d325720bc3f19f91982450b6af57e2
1509108,r_cert,Domain_59374c36861d1412b78e9caeb3e9e4b8af0c718d7c0872f6c929ace711d001ff,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1509122,r_cert,Domain_ba7969865aa6d9721d6e2c2dd2d764431407da74b1a49c929354ee996d2223d0,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1509198,r_cert,Domain_b9183bd54cb8fd236218d6780c28b4f92f693000c820bd2523c362c43ff78576,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1509420,r_cert,Domain_7f14dc51cd9aa5668f0a4a2d503ed2876773d4facc2931d9c22b1d105a384225,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1509476,r_cert,Domain_a13b351d30b3323d7ffc2581b4413831f2c6e90490934d11cb9c07fa2d348b43,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1509535,r_cert,Domain_19e976046f1c9710e987730c5c449caeaf36e7da8290c864cafcb7fce69a94fa,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1509618,r_cert,Domain_43e30b5c6cb8dc3a9b79a96904239d0f9f180c3ea6de3760878d4c57ecfda1a8,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1509732,r_cert,Domain_d2a4f3d9dae877a5d7becd6dde9cc18d713761c6164db39d13e43ebec8daaad3,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1509742,r_cert,Domain_35ea8642de339a130e90c525e16ab7814fb28a7aa0a54ac71390fe68584a8c14,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1509755,r_cert,Domain_7b2480836ba1de3a75b91c7f387234f0247e05b8dfb92e1886acc310773b4083,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1509768,r_cert,Domain_f1438d2bc7a573c74542802436456eb48cbf660529f50cd43f41e18605f5807b,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1509970,r_cert,Domain_10dba5c8bb5483ff97d742f7e9b970db7ed4ecfbab2bbc20920e1cb5be89f1cf,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1509986,r_cert,Domain_9c03c9613a1cc811e82d9f84617ba6b0a490743afb5d926b58b42c751393a4dc,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1510045,r_cert,Domain_95f16582b9b1e5a5e58bd0dad80fb0836237829924bba1e768bbc8d91c6c37e1,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1510307,r_cert,Domain_6bd049099679b6bab47aac473d1d7a0160b56c1bad7955cfeb96ac1ef491b6fc,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1510318,r_cert,Domain_d2b73e23ea0bf8ad6599383f13f2413fd3b4feeff3f7bafde29d8ec06fa6b051,Cert_dc431f598626208a6dbce2492e104b86f7fade757f2b56ab2453456d58ad1c34
1702419,r_cname,Domain_3ca17f3b57a34cb7049b90ee47f33031fbb54148ba77ad6af24c499d55f14b76,Domain_a9262cbafac1b308d854fe4c31279cc49b82d5383d351f0f826d1503f231c0d6
1702436,r_subdomain,Domain_2e2ed935732c3ce357ce9b9d934cb3168a6edc677d5583e071c5d586fab7d9f7,Domain_3ca17f3b57a34cb7049b90ee47f33031fbb54148ba77ad6af24c499d55f14b76
1702576,r_cname,Domain_09ddc678291b798d1749444604410a6a1604840825f3bcb17ba8edf35e6c0a18,Domain_a9262cbafac1b308d854fe4c31279cc49b82d5383d351f0f826d1503f231c0d6
1702592,r_subdomain,Domain_2e2ed935732c3ce357ce9b9d934cb3168a6edc677d5583e071c5d586fab7d9f7,Domain_09ddc678291b798d1749444604410a6a1604840825f3bcb17ba8edf35e6c0a18
1702734,r_subdomain,Domain_2e2ed935732c3ce357ce9b9d934cb3168a6edc677d5583e071c5d586fab7d9f7,Domain_b5c1e78f290180da8a3e9dd975bb1b7733b68c8cb23fc2ff7880aa0b95206c2b
